org:resource,lifecycle:transition,time:timestamp,concept:name,case:concept:name
NONE,complete,2014-03-22 19:01:24.772000+00:00,Finish Transaction Request Registration,trace_42
NONE,complete,2014-03-22 20:01:24.772000+00:00,Start Sender Authentification,trace_42
NONE,complete,2014-03-22 21:01:24.772000+00:00,Check Sender Personal ID,trace_42
NONE,complete,2014-03-22 22:01:24.772000+00:00,Request Bank ID,trace_42
NONE,complete,2014-03-22 23:01:24.772000+00:00,Generate Bank ID,trace_42
NONE,complete,2014-03-23 00:01:24.772000+00:00,Low Check Sender Profile,trace_42
NONE,complete,2014-03-23 01:01:24.772000+00:00,Low Check Sender Historial,trace_42
NONE,complete,2014-03-23 02:01:24.772000+00:00,Activate Bank ID,trace_42
NONE,complete,2014-03-23 03:01:24.772000+00:00,Register New Client,trace_42
NONE,complete,2014-03-23 04:01:24.772000+00:00,Finish Sender Authentification,trace_42
NONE,complete,2014-03-23 05:01:24.772000+00:00,SPV,trace_42
NONE,complete,2014-03-23 06:01:24.772000+00:00,Start Cash Payment Processing,trace_42
NONE,complete,2014-03-23 07:01:24.772000+00:00,Collect Cash,trace_42
NONE,complete,2014-03-23 08:01:24.772000+00:00,Autenticate Cash,trace_42
NONE,complete,2014-03-23 09:01:24.772000+00:00,Check Bank Serial Numbers,trace_42
NONE,complete,2014-03-23 10:01:24.772000+00:00,Check Authority Serial Numbers,trace_42
NONE,complete,2014-03-23 11:01:24.772000+00:00,Check Inter-Bank Serial Numbers,trace_42
NONE,complete,2014-03-23 12:01:24.772000+00:00,Count and Pack Cash,trace_42
NONE,complete,2014-03-23 13:01:24.772000+00:00,Emit Cash Received Receipt,trace_42
NONE,complete,2014-03-23 14:01:24.772000+00:00,Communicate Cash Receipt Authorities,trace_42
NONE,complete,2014-03-23 15:01:24.772000+00:00,Register and Close Cash Payment,trace_42
NONE,complete,2014-03-23 16:01:24.772000+00:00,Finish Cash Payment Processing,trace_42
NONE,complete,2014-03-23 17:01:24.772000+00:00,Finish Payment Processing,trace_42
NONE,complete,2014-03-23 18:01:24.772000+00:00,Start Receiver Processing,trace_42
NONE,complete,2014-03-23 19:01:24.772000+00:00,Start Receiver Pre Profiling,trace_42
NONE,complete,2014-03-23 20:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_42
NONE,complete,2014-03-23 21:01:24.772000+00:00,Receiver External Profiling Checking,trace_42
NONE,complete,2014-03-23 22:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_42
NONE,complete,2014-03-23 23:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_42
NONE,complete,2014-03-24 00:01:24.772000+00:00,Request Extra Pre Profiling,trace_42
NONE,complete,2014-03-24 01:01:24.772000+00:00,Start Receiver Pre Profiling,trace_42
NONE,complete,2014-03-24 02:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_42
NONE,complete,2014-03-24 03:01:24.772000+00:00,Receiver External Profiling Checking,trace_42
NONE,complete,2014-03-24 04:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_42
NONE,complete,2014-03-24 05:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_42
NONE,complete,2014-03-24 06:01:24.772000+00:00,Evaluate Pre Profiling,trace_42
NONE,complete,2014-03-24 07:01:24.772000+00:00,Start High Risk Receiver Processing,trace_42
NONE,complete,2014-03-24 08:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_42
NONE,complete,2014-03-24 09:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_42
NONE,complete,2014-03-24 10:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_42
NONE,complete,2014-03-24 11:01:24.772000+00:00,High Risk Historial Analysis,trace_42
NONE,complete,2014-03-24 12:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_42
NONE,complete,2014-03-24 13:01:24.772000+00:00,Request High Risk Receiver Profile Check,trace_42
NONE,complete,2014-03-24 14:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_42
NONE,complete,2014-03-24 15:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_42
NONE,complete,2014-03-24 16:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_42
NONE,complete,2014-03-24 17:01:24.772000+00:00,High Risk Receiver Register,trace_42
NONE,complete,2014-03-24 18:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_42
NONE,complete,2014-03-24 19:01:24.772000+00:00,Finish Receiver Processing,trace_42
NONE,complete,2014-03-24 20:01:24.772000+00:00,Start Transfer Transaction,trace_42
NONE,complete,2014-03-24 21:01:24.772000+00:00,Start External Transfer,trace_42
NONE,complete,2014-03-24 22:01:24.772000+00:00,Check Destiny Disponibility,trace_42
NONE,complete,2014-03-24 23:01:24.772000+00:00,Destiny Not Disponible,trace_42
NONE,complete,2014-03-25 00:01:24.772000+00:00,Check Destiny Disponibility,trace_42
NONE,complete,2014-03-25 01:01:24.772000+00:00,Destiny Not Disponible,trace_42
NONE,complete,2014-03-25 02:01:24.772000+00:00,Check Destiny Disponibility,trace_42
NONE,complete,2014-03-25 03:01:24.772000+00:00,External Transfer,trace_42
NONE,complete,2014-03-25 04:01:24.772000+00:00,Check External Transfer,trace_42
NONE,complete,2014-03-25 05:01:24.772000+00:00,Register External Transfer,trace_42
NONE,complete,2014-03-25 06:01:24.772000+00:00,Check External Transfer,trace_42
NONE,complete,2014-03-25 07:01:24.772000+00:00,Register External Transfer,trace_42
NONE,complete,2014-03-25 08:01:24.772000+00:00,Finish External Transfer,trace_42
NONE,complete,2014-03-25 09:01:24.772000+00:00,Finish Transfer Transaction,trace_42
NONE,complete,2014-03-25 10:01:24.772000+00:00,Start Closing,trace_42
NONE,complete,2014-03-25 11:01:24.772000+00:00,Register Transfer Closing,trace_42
NONE,complete,2014-03-25 12:01:24.772000+00:00,Notify Authority Transfer Closing,trace_42
NONE,complete,2014-03-25 13:01:24.772000+00:00,Start Receipt Processing,trace_42
NONE,complete,2014-03-25 14:01:24.772000+00:00,Electronic Receipt,trace_42
NONE,complete,2014-03-25 15:01:24.772000+00:00,Electronic  Sending Receipt,trace_42
NONE,complete,2014-03-25 16:01:24.772000+00:00,Finish Receipt Processing,trace_42
NONE,complete,2014-03-25 17:01:24.772000+00:00,Finish Closing,trace_42
NONE,complete,2014-03-25 18:01:24.772000+00:00,Finish Transaction,trace_42
NONE,complete,2014-03-25 19:01:24.772000+00:00,Start Transaction,trace_43
NONE,complete,2014-03-25 20:01:24.772000+00:00,Start Transaction Request Registration,trace_43
NONE,complete,2014-03-25 21:01:24.772000+00:00,Register Request Receiver,trace_43
NONE,complete,2014-03-25 22:01:24.772000+00:00,Register Request Sender,trace_43
NONE,complete,2014-03-25 23:01:24.772000+00:00,Register Request Details,trace_43
NONE,complete,2014-03-26 00:01:24.772000+00:00,Finish Transaction Request Registration,trace_43
NONE,complete,2014-03-26 01:01:24.772000+00:00,Start Sender Authentification,trace_43
NONE,complete,2014-03-26 02:01:24.772000+00:00,Check Sender Bank ID,trace_43
NONE,complete,2014-03-26 03:01:24.772000+00:00,Register Old Client,trace_43
NONE,complete,2014-03-26 04:01:24.772000+00:00,Finish Sender Authentification,trace_43
NONE,complete,2014-03-26 05:01:24.772000+00:00,SPV,trace_43
NONE,complete,2014-03-26 06:01:24.772000+00:00,Start Account Payment Processing,trace_43
NONE,complete,2014-03-26 07:01:24.772000+00:00,Request Account Payment,trace_43
NONE,complete,2014-03-26 08:01:24.772000+00:00,Start Account Verification,trace_43
NONE,complete,2014-03-26 09:01:24.772000+00:00,Check Account Payment Request,trace_43
NONE,complete,2014-03-26 10:01:24.772000+00:00,Accept Request Account Payment,trace_43
NONE,complete,2014-03-26 11:01:24.772000+00:00,Bank Account Verification,trace_43
NONE,complete,2014-03-26 12:01:24.772000+00:00,Authorities Account Verification,trace_43
NONE,complete,2014-03-26 13:01:24.772000+00:00,Finish Account Verification,trace_43
NONE,complete,2014-03-26 14:01:24.772000+00:00,Process and Block Account Payment,trace_43
NONE,complete,2014-03-26 15:01:24.772000+00:00,ECPR,trace_43
NONE,complete,2014-03-26 16:01:24.772000+00:00,Communicate Account Payment Authorities,trace_43
NONE,complete,2014-03-26 17:01:24.772000+00:00,Register and Close Account Payment,trace_43
NONE,complete,2014-03-26 18:01:24.772000+00:00,Finish Account Payment Processing,trace_43
NONE,complete,2014-03-26 19:01:24.772000+00:00,Finish Payment Processing,trace_43
NONE,complete,2014-03-26 20:01:24.772000+00:00,Start Receiver Processing,trace_43
NONE,complete,2014-03-26 21:01:24.772000+00:00,Start Receiver Pre Profiling,trace_43
NONE,complete,2014-03-26 22:01:24.772000+00:00,Receiver External Profiling Checking,trace_43
NONE,complete,2014-03-26 23:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_43
NONE,complete,2014-03-27 00:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_43
NONE,complete,2014-03-27 01:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_43
NONE,complete,2014-03-27 02:01:24.772000+00:00,Evaluate Pre Profiling,trace_43
NONE,complete,2014-03-27 03:01:24.772000+00:00,Start Low Risk Receiver Processing,trace_43
NONE,complete,2014-03-27 04:01:24.772000+00:00,Low Risk External Receiver Verification,trace_43
NONE,complete,2014-03-27 05:01:24.772000+00:00,Low Risk Internal Receiver Verification,trace_43
NONE,complete,2014-03-27 06:01:24.772000+00:00,Low Risk Receiver Register,trace_43
NONE,complete,2014-03-27 07:01:24.772000+00:00,Finish Low Risk Receiver Processing,trace_43
NONE,complete,2014-03-27 08:01:24.772000+00:00,Finish Receiver Processing,trace_43
NONE,complete,2014-03-27 09:01:24.772000+00:00,Start Transfer Transaction,trace_43
NONE,complete,2014-03-27 10:01:24.772000+00:00,Start Internal Transfer,trace_43
NONE,complete,2014-03-27 11:01:24.772000+00:00,Check Internal Transfer,trace_43
NONE,complete,2014-03-27 12:01:24.772000+00:00,Restart Internal Transfer,trace_43
NONE,complete,2014-03-27 13:01:24.772000+00:00,Check Internal Transfer,trace_43
NONE,complete,2014-03-27 14:01:24.772000+00:00,Register Internal Transfer,trace_43
NONE,complete,2014-03-27 15:01:24.772000+00:00,Finish Internal Transfer,trace_43
NONE,complete,2014-03-27 16:01:24.772000+00:00,Finish Transfer Transaction,trace_43
NONE,complete,2014-03-27 17:01:24.772000+00:00,Start Closing,trace_43
NONE,complete,2014-03-27 18:01:24.772000+00:00,Start Receipt Processing,trace_43
NONE,complete,2014-03-27 19:01:24.772000+00:00,Paper Receipt,trace_43
NONE,complete,2014-03-27 20:01:24.772000+00:00,Notify Authority Transfer Closing,trace_43
NONE,complete,2014-03-27 21:01:24.772000+00:00,Register Transfer Closing,trace_43
NONE,complete,2014-03-27 22:01:24.772000+00:00,Generate Paper Receipt,trace_43
NONE,complete,2014-03-27 23:01:24.772000+00:00,Finish Receipt Processing,trace_43
NONE,complete,2014-03-28 00:01:24.772000+00:00,Finish Closing,trace_43
NONE,complete,2014-03-28 01:01:24.772000+00:00,Finish Transaction,trace_43
NONE,complete,2014-03-28 02:01:24.772000+00:00,Start Transaction,trace_44
NONE,complete,2014-03-28 03:01:24.772000+00:00,Start Transaction Request Registration,trace_44
NONE,complete,2014-03-28 04:01:24.772000+00:00,Register Request Details,trace_44
NONE,complete,2014-03-28 05:01:24.772000+00:00,Register Request Sender,trace_44
NONE,complete,2014-03-28 06:01:24.772000+00:00,Register Request Receiver,trace_44
NONE,complete,2014-03-28 07:01:24.772000+00:00,Finish Transaction Request Registration,trace_44
NONE,complete,2014-03-28 08:01:24.772000+00:00,Start Sender Authentification,trace_44
NONE,complete,2014-03-28 09:01:24.772000+00:00,Check Sender Personal ID,trace_44
NONE,complete,2014-03-28 10:01:24.772000+00:00,Request Bank ID,trace_44
NONE,complete,2014-03-28 11:01:24.772000+00:00,Generate Bank ID,trace_44
NONE,complete,2014-03-28 12:01:24.772000+00:00,Low Check Sender Profile,trace_44
NONE,complete,2014-03-28 13:01:24.772000+00:00,Low Check Sender Historial,trace_44
NONE,complete,2014-03-28 14:01:24.772000+00:00,Activate Bank ID,trace_44
NONE,complete,2014-03-28 15:01:24.772000+00:00,Register New Client,trace_44
NONE,complete,2014-03-28 16:01:24.772000+00:00,Finish Sender Authentification,trace_44
NONE,complete,2014-03-28 17:01:24.772000+00:00,SPV,trace_44
NONE,complete,2014-03-28 18:01:24.772000+00:00,Start Cheque Payment Processing,trace_44
NONE,complete,2014-03-28 19:01:24.772000+00:00,Automatic Check Authentification,trace_44
NONE,complete,2014-03-28 20:01:24.772000+00:00,Start Cheque Checking,trace_44
NONE,complete,2014-03-28 21:01:24.772000+00:00,Check Bank Cheque Serial Numbers,trace_44
NONE,complete,2014-03-28 22:01:24.772000+00:00,Check Inter-Bank Cheque Serial Numbers,trace_44
NONE,complete,2014-03-28 23:01:24.772000+00:00,Check Authority Cheque Serial Numbers,trace_44
NONE,complete,2014-03-29 00:01:24.772000+00:00,Finish Cheque Checking,trace_44
NONE,complete,2014-03-29 01:01:24.772000+00:00,Process Cheque,trace_44
NONE,complete,2014-03-29 02:01:24.772000+00:00,Communicate Cheque Receipt Authorities,trace_44
NONE,complete,2014-03-29 03:01:24.772000+00:00,Emit Cheque Received Receipt,trace_44
NONE,complete,2014-03-29 04:01:24.772000+00:00,Register Cheque,trace_44
NONE,complete,2014-03-29 05:01:24.772000+00:00,Finish Cheque Payment Processing,trace_44
NONE,complete,2014-03-29 06:01:24.772000+00:00,Finish Payment Processing,trace_44
NONE,complete,2014-03-29 07:01:24.772000+00:00,Start Receiver Processing,trace_44
NONE,complete,2014-03-29 08:01:24.772000+00:00,Start Receiver Pre Profiling,trace_44
NONE,complete,2014-03-29 09:01:24.772000+00:00,Receiver External Profiling Checking,trace_44
NONE,complete,2014-03-29 10:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_44
NONE,complete,2014-03-29 11:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_44
NONE,complete,2014-03-29 12:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_44
NONE,complete,2014-03-29 13:01:24.772000+00:00,Evaluate Pre Profiling,trace_44
NONE,complete,2014-03-29 14:01:24.772000+00:00,Start Low Risk Receiver Processing,trace_44
NONE,complete,2014-03-29 15:01:24.772000+00:00,Low Risk External Receiver Verification,trace_44
NONE,complete,2014-03-29 16:01:24.772000+00:00,Low Risk Internal Receiver Verification,trace_44
NONE,complete,2014-03-29 17:01:24.772000+00:00,Low Risk Receiver Register,trace_44
NONE,complete,2014-03-29 18:01:24.772000+00:00,Finish Low Risk Receiver Processing,trace_44
NONE,complete,2014-03-29 19:01:24.772000+00:00,Finish Receiver Processing,trace_44
NONE,complete,2014-03-29 20:01:24.772000+00:00,Start Transfer Transaction,trace_44
NONE,complete,2014-03-29 21:01:24.772000+00:00,Start Internal Transfer,trace_44
NONE,complete,2014-03-29 22:01:24.772000+00:00,Check Internal Transfer,trace_44
NONE,complete,2014-03-29 23:01:24.772000+00:00,Register Internal Transfer,trace_44
NONE,complete,2014-03-30 00:01:24.772000+00:00,Finish Internal Transfer,trace_44
NONE,complete,2014-03-30 01:01:24.772000+00:00,Finish Transfer Transaction,trace_44
NONE,complete,2014-03-30 02:01:24.772000+00:00,Start Closing,trace_44
NONE,complete,2014-03-30 03:01:24.772000+00:00,Notify Authority Transfer Closing,trace_44
NONE,complete,2014-03-30 04:01:24.772000+00:00,Start Receipt Processing,trace_44
NONE,complete,2014-03-30 05:01:24.772000+00:00,Paper Receipt,trace_44
NONE,complete,2014-03-30 06:01:24.772000+00:00,Register Transfer Closing,trace_44
NONE,complete,2014-03-30 07:01:24.772000+00:00,Generate Paper Receipt,trace_44
NONE,complete,2014-03-30 08:01:24.772000+00:00,Report and Annotate Transfer Closing,trace_44
NONE,complete,2014-03-30 09:01:24.772000+00:00,Finish Receipt Processing,trace_44
NONE,complete,2014-03-30 10:01:24.772000+00:00,Finish Closing,trace_44
NONE,complete,2014-03-30 11:01:24.772000+00:00,Finish Transaction,trace_44
NONE,complete,2014-03-30 12:01:24.772000+00:00,Start Transaction,trace_45
NONE,complete,2014-03-30 13:01:24.772000+00:00,Start Transaction Request Registration,trace_45
NONE,complete,2014-03-30 14:01:24.772000+00:00,Register Request Sender,trace_45
NONE,complete,2014-03-30 15:01:24.772000+00:00,Register Request Receiver,trace_45
NONE,complete,2014-03-30 16:01:24.772000+00:00,Register Request Details,trace_45
NONE,complete,2014-03-30 17:01:24.772000+00:00,Finish Transaction Request Registration,trace_45
NONE,complete,2014-03-30 18:01:24.772000+00:00,Start Sender Authentification,trace_45
NONE,complete,2014-03-30 19:01:24.772000+00:00,Check Sender Personal ID,trace_45
NONE,complete,2014-03-30 20:01:24.772000+00:00,Request Bank ID,trace_45
NONE,complete,2014-03-30 21:01:24.772000+00:00,Generate Bank ID,trace_45
NONE,complete,2014-03-30 22:01:24.772000+00:00,Low Check Sender Historial,trace_45
NONE,complete,2014-03-30 23:01:24.772000+00:00,Low Check Sender Profile,trace_45
NONE,complete,2014-03-31 00:01:24.772000+00:00,Activate Bank ID,trace_45
NONE,complete,2014-03-31 01:01:24.772000+00:00,Register New Client,trace_45
NONE,complete,2014-03-31 02:01:24.772000+00:00,Finish Sender Authentification,trace_45
NONE,complete,2014-03-31 03:01:24.772000+00:00,SPV,trace_45
NONE,complete,2014-03-31 04:01:24.772000+00:00,Start Cash Payment Processing,trace_45
NONE,complete,2014-03-31 05:01:24.772000+00:00,Collect Cash,trace_45
NONE,complete,2014-03-31 06:01:24.772000+00:00,Autenticate Cash,trace_45
NONE,complete,2014-03-31 07:01:24.772000+00:00,Check Inter-Bank Serial Numbers,trace_45
NONE,complete,2014-03-31 08:01:24.772000+00:00,Check Authority Serial Numbers,trace_45
NONE,complete,2014-03-31 09:01:24.772000+00:00,Check Bank Serial Numbers,trace_45
NONE,complete,2014-03-31 10:01:24.772000+00:00,Count and Pack Cash,trace_45
NONE,complete,2014-03-31 11:01:24.772000+00:00,Emit Cash Received Receipt,trace_45
NONE,complete,2014-03-31 12:01:24.772000+00:00,Communicate Cash Receipt Authorities,trace_45
NONE,complete,2014-03-31 13:01:24.772000+00:00,Register and Close Cash Payment,trace_45
NONE,complete,2014-03-31 14:01:24.772000+00:00,Finish Cash Payment Processing,trace_45
